,ID,file,dataset,area,genotype,node,base_x,base_y,tip_x,tip_y
851,2014,2014-2400.jpg,apple,30.607,Malus sieversii,NA,6658,5272.5,6481.875,1085.542
852,2014,2014-2401.jpg,apple,25.502,Malus sieversii,NA,2202.667,5355.5,2020.083,1101.5
853,2014,2014-2402.jpg,apple,28.361,Malus sieversii,NA,4545.417,5195.5,4458.031,1196.5
854,2014,2014-2403.jpg,apple,29.431,Malus sieversii,NA,927.875,4592.5,1185.656,8759.438
855,2014,2014-2404.jpg,apple,28.461,Malus sieversii,NA,6170.167,4978.5,6117.667,8707.333
856,2014,2014-2405.jpg,apple,25.068,Malus sieversii,NA,3779.833,5193.5,4005.5,8722.5
857,2016,2016-2407.jpg,apple,18.24,Malus sieversii,NA,2510.583,1523.333,6142.5,1181.167
858,2016,2016-2408.jpg,apple,12.537,Malus sieversii,NA,2872.5,1080.667,92,1605.5
859,2016,2016-2409.jpg,apple,15.101,Malus sieversii,NA,3634.5,3159.167,331.333,2986.667
860,2016,2016-2410.jpg,apple,21.432,Malus sieversii,NA,4053.5,3039.833,7557.375,2939.625
861,2016,2016-2411.jpg,apple,16.506,Malus sieversii,NA,4398.5,4210.167,1011.5,4123.333
